!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate scenario category,Climate replication number for multiple realizations of weather data (ask Alex),Crop model simulation set,Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,Translator version,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest","Solar radiation, average, sowing to harvest","Maximum daily air temperature, average, sowing to harvest","Minimum daily air temperature, average, sowing to harvest","Daily air temperature, average, sowing to harvest","CO2 concentration, atmospheric average over day","Total number of irrigation events","Total amount of irrigation"
!,text,text,text,text,text,text,number,number,text,code,code,number,code,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm,MJ/m2.d,C,C,C,vpm,number,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_CAT,CLIM_REP,CMSS,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,TOOL_VERSION,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S,SRAA_S,TMAXA_S,TMINA_S,TAVGA_S,CO2D_S,IR#C_S,IR_TOT_S
*,,"TERRAREF-----S4_968","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI535795",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","554ee8613dd6ea56c943f872f36679b0c43dda3e2261e89db738f2c808548e74","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_976","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI570073",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","6997f5f64e8587a514182d377bf4b1b90a34d0200cc7f5044d8db464e05b6f59","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_984","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI655972",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","db6ed340d3c1a4237351f61c8f44ad9a1a875c34930c3bbc1ddc220305c6a714","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_992","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI641909",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","70cb8ce39d26647347b2c4220db5dde7bf7d3901f84b860def5fb37530ae878e","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1000","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI566819",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","44020080e9d27b79162f51531f85cf45769a78eeaa0634f6b6766e754d27e07b","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1008","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI534120",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","73073011959f02c89c4e22069263ab17fc930a475e382db96621fd3ae81613ab","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1016","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI576401",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","a388b5255398ca1241a80c59e811714da1a9d6c9c3ae83f8b7bcb5323481ca80","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1024","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI641830",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","b2e803c67e525a01005d3b84b4caa5cc147dc0b13b751fcc1254108017f205e8","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1032","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI569422",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","6948d644a4279e068b7e658a4d852819be3625c736322e99790c526fe13b2aba","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
*,,"TERRAREF-----S4_1040","TERRAREF------S4","","","","",1,"","0XXX","",1,"CM0","TERRAREF","",,,AgMIP,0,AZMC,AZMC920001,33.0754905075,-111.97494509559,"Grain sorghum",990001,"PI569443",2018-03-21,,,,2018-08-02,,,"",2,0,0,0,,,"","1021db51ddcab027c88dcc44d1e9b101d4606fec0b71508f906e6edfdc496ac8","","","075a66c55fa4e81c92fad32c0498dea1edf051bb3788fbbdac5f01f5f09b1b25","","","","quadui=Version 1.3.9-SNAPSHOT-beta23(dev) [20220613-0126]|acmoui=",DSSAT
